	KRASGV-8.rpkmlog	KRASGV-2.rpkmlog	KRASGV-3.rpkmlog	KRASGV-6.rpkmlog	KRASGV-9.rpkmlog	KRASGV-4.rpkmlog	KRASGV-5.rpkmlog	KRASGV-7.rpkmlog	KRASGV-1.rpkmlog
RNF141	4.41458559567023	4.21630660465432	4.22171934204497	4.38775121827359	4.25902592059508	4.2792183015234	4.28407263472234	4.43435691875626	4.26822826780499
RNF145	5.48221273903313	5.36463960969461	5.37710730374298	5.50261742920106	5.42907980734379	5.38006491191493	5.46247752566168	5.47470167775332	5.42153989375131
RNF146	3.46485509194067	3.37649830122752	3.53979567943757	3.56747781233446	3.50908211152335	3.42372892677723	3.51888540267145	3.52198885781448	3.5427277235454
GRSF1	4.49614658883573	4.4527910783269	4.46301556385554	4.60224251107135	4.54185948331844	4.4283848983258	4.56836927654918	4.57147164772176	4.51224964721713
MIR371B	0	0	0	0	0	0	0	0	0
NENF	4.79074585060951	4.80709094662477	4.72344988062622	4.70577736860975	4.80074817689334	4.85000109080505	4.92003349804686	4.89087950147439	4.72153086060746
CALU	6.51666616082997	6.38350370141909	6.50298363484417	6.59586837833283	6.56197849829263	6.3891130602418	6.48090837237177	6.54533798950626	6.50493872429002
MIR371A	0	0	0	0	0	0	0	0	0
XCR1	0	0	0	0	0.0307205096386918	0.0664866100035601	0	0	0.0750634963950484
XPR1	3.96389178683401	3.94486273556975	3.91439463367542	4.02007765313519	3.8984403995925	3.92233376384537	3.95368562102897	4.02555698171363	3.96459822100613
NFXL1	2.8074383014726	2.87828890249455	2.93142605314309	2.93686920715367	2.87945998133003	2.72319368190937	2.84450577790488	2.90047182581927	2.79121922516533
GREM2	0	0	0	0	0	0	0	0	0
GREM1	0	0.0392747083378938	0.0982514664609018	0.101989437065974	0.0305809381066096	0.0875929472816038	0.058654805909168	0.0160694953565207	0.0625387215331274
PADI1	0.9815642017616	0.977974274850651	1.23492011057742	0.926376752749923	1.12117314472699	1.03706128845801	1.07512008716543	1.10068520061079	1.05447109629298
PADI3	0.914955048328997	0.748972491417582	1.0507317619856	0.902508093680474	0.800354568941307	0.996605038134168	0.854304824957905	0.991768181445484	0.966841452116604
PADI2	1.22935188661892	1.3020199585798	1.11432749190803	1.08509947428731	1.18048048479964	1.38424346145494	1.23980145982501	1.27709451149732	1.22413035562847
PADI4	0	0	0.0262949127585184	0.0541348840089931	0.018700152824176	0.0204770054738022	0.0217091374368117	0.0292239819464096	0.0459664827392889
PADI6	0	0	0	0	0.035893787658361	0	0	0	0
ZPLD1	1.06829082938531	1.02949372704267	1.08959955306031	1.15861650307446	1.04938257927653	1.08292263727009	1.10310546208808	1.05366451192221	1.25577286667035
SAE1	4.83613696137774	4.79987914618825	4.82390686677388	4.90825201576826	4.9180948053235	4.81423962738525	4.84182759735669	4.92124545977727	4.85286112693727
TWISTNB	3.47811340240127	3.30888609012634	3.43363993558737	3.46265253313644	3.44633492406783	3.32330037004098	3.44389664099687	3.49381963807102	3.4135812497564
ATP6V1C2	0.251684596079203	0.16025723797766	0.315343697142589	0.146551118802151	0.241726716418862	0.321729395692013	0.186229690357449	0.228557025825641	0.359411657428323
ATP6V1C1	3.83412772790263	3.66811620080688	3.74828887015352	3.91842719435871	3.8183214772507	3.68711929247009	3.75085457698138	3.82494339038183	3.79507221473711
C19orf6	5.60515894417404	6.01423810296753	5.84373203108852	5.61858585649543	5.75721818333703	5.99373790129935	5.88922924212848	5.48483216375784	5.921558636345
PPP1R3G	0.439060987453442	0.609993490322578	0.468814660790386	0.458548776379172	0.627325972078034	0.417610455820156	0.307285614896459	0.310675054308455	0.689279153680609
TOMM7	6.70299938451658	6.41161634295678	6.59518803940789	6.70651134990886	6.60107064503284	6.48102519561125	6.50409130860468	6.67476171124845	6.44744064183899
PPP1R3E	0.43494509141478	0.391858023421044	0.310356814916018	0.38630653975662	0.31297440762247	0.323198344223797	0.383353705577521	0.376103976883518	0.440911307249763
TOMM5	6.37723649101892	6.2660916989925	6.31684237361631	6.44979091104638	6.36344769859698	6.22578773900482	6.29363885967122	6.42995835320803	6.26378856826447
PPP1R3C	4.34485684220887	3.9234234117014	3.70380379785563	3.96266868934052	4.02046750057887	4.13112116717962	4.23809840284888	4.06400593688158	3.92529548485671
PPP1R3B	2.5349716313974	2.42732164860241	2.32900715908588	2.42635837529527	2.43106089485106	2.36924705794688	2.39213849320866	2.48646596920764	2.45267288056553
PPP1R3A	0	0	0	0	0	0	0	0	0
NTAN1	4.82755120515625	4.83006383746207	4.69691599337232	4.88604355600477	4.83164021437733	4.76704832890737	4.84738355769737	4.71595928332394	4.86051104078138
TBXAS1	0.390641215353135	0.466091517793575	0.455235541677335	0.348404841994907	0.337029856109385	0.44405164436008	0.412836558409594	0.444836671417489	0.28412593160356
BTN2A3P	0.632921807643344	0.575869351410731	0.470828277913914	0.573675237879711	0.584806479327481	0.555257479150112	0.443168937705681	0.588799712510099	0.340037453534965
PPP1R37	3.80270187324534	4.09748920589506	4.01787501113972	3.82055506414647	3.93682641723519	4.13526615665925	3.99428692013713	3.75129915363276	4.04224709806019
PPP1R36	0.170666803557616	0.0761292812113736	0.199448865676295	0.206770681302952	0.25009792172141	0.378045498028096	0.134571657782072	0.0468242184102398	0.0733966172467917
PPP1R35	3.70040382058456	4.03113278978983	3.82934556503316	3.88125218485543	3.9111318643488	3.87941167887492	3.76855263864382	3.76118399218492	3.7961406926788
PPP1R32	0.572636752669419	0.579836128310182	0.572659399322023	0.695112999967243	0.508343672660154	0.589682231701206	0.576182304705301	0.239639192669281	0.46589513043427
INPP5A	3.26118280225546	3.27704321483428	3.295720636883	3.25750155728536	3.19802637645947	3.14689721582991	3.11563399521017	3.13638376839871	3.21315669726986
INPP5B	1.11676017501755	1.07209431050476	0.91731135384784	0.95832508138693	0.986885420912737	1.00751113555943	1.13931828875589	0.968911507091654	0.960993756609823
INPP5D	4.04733712862591	4.06085614925429	3.92246688368176	4.05768832836224	3.9742431446462	4.0872858820044	4.01842458375332	3.97107593518513	4.01071961753156
HEPN1	0	0	0	0	0	0	0	0	0
INPP5F	3.18921135322074	3.06864788121894	3.01896662462301	3.1809460895795	3.12738317545606	3.08227054915638	3.06044709557462	3.09203145622145	3.21010883069028
INPP5J	0.706238928896356	0.545822808038749	0.6749016238338	0.550895639484041	0.637193606123033	0.591711172167591	0.809728198609028	0.390740564260343	0.669538378912666
INPP5K	3.34064923235656	3.5734847458055	3.46365306207281	3.34975450299261	3.35194703015708	3.37053712887575	3.42847733720805	3.31043393674263	3.50339226920047
CNST	2.34335541222628	2.41984476586444	2.35351725126558	2.41757365881954	2.37582136677265	2.31454339359782	2.35694582200323	2.35944995422577	2.32568213691451
VPS37D	0.631943225721264	0.853096430831858	0.932434865749407	0.622552654707796	0.74950289007615	0.770664611458817	0.841290822216313	0.576205352280784	0.883791134360045
VPS37C	3.17976807898401	3.23038368027209	3.1196036549787	3.13775837669698	3.18776170736743	3.18307278757464	3.02115068092762	3.10023678247657	3.14485165437138
VPS37B	5.0692150674419	5.05707581991159	5.01391432239588	4.95309451519812	5.01930465234499	5.0689346263425	4.89392894890767	4.96020091493887	5.02307740578957
VPS37A	3.65670336141632	3.56592278467312	3.5755304747032	3.70609679412664	3.67596314596167	3.60208768959425	3.69945429733028	3.66398998939297	3.61860645970321
GUCA2A	0	0	0	0	0.072299550867186	0	0	0	0
GUCA2B	0	0	0	0	0	0	0	0	0
RPL13P5	1.04287130483881	1.46940342358593	1.34231577528433	1.07746475610123	1.24690313747738	1.43950700637559	1.03254328767027	1.17805140216472	1.2691293528982
HOMEZ	3.40728799975517	3.26274590798916	3.25085253629183	3.3277153842512	3.30888566761599	3.2968859064314	3.29864099920322	3.28494929299154	3.20366049376042
LOC254100	0.331817909142876	0.594636051124403	0.355168938103766	0.521254319004931	0.481277256110249	0.492370983371664	0.427747391317175	0.390167088912096	0.386336597347123
SFPQ	5.8015316514259	5.79353480974304	5.8822442786827	5.8285767499511	5.82907991609406	5.89039249576713	6.03469216281421	5.82066649238533	5.97741208843437
COL12A1	6.30763930590998	6.24562199612174	6.31791293791938	6.27974878986431	6.29612066936584	6.17940653719735	6.16546976075715	6.27348136550598	6.21467260987104
PF4V1	0.0834203082137137	0.387608878101191	0.357397775909197	0.159469341036376	0.163028956532325	0.285074211280548	0.187806721775925	0.248106382663916	0.136137099486227
CHIA	0	0	0.0352362311006955	0	0	0	0	0	0
RBM8A	2.89527546923557	2.88937825966942	2.89274571095846	2.87568746176887	2.83784892250593	2.80470679982384	2.77350992769509	2.90966764530879	2.83074070579998
CASK	4.14802330992919	4.06381678045195	4.09980541754742	4.17043457668613	3.99685758452833	4.07082826311006	4.08561448747072	4.08413488591769	4.1487164050643
CAST	7.29439785537069	7.19338646489095	7.24004054306232	7.27653251443553	7.29860994509379	7.22423442416759	7.29597884004123	7.34700072973012	7.28115988142561
CASR	0	0	0	0	0	0	0	0	0
CLEC1A	0	0	0	0	0.0237669207887279	0.0260208828126818	0	0	0
BCYRN1	0	0	0	0.539462471536093	0.388931659134342	0	0	0	0
UAP1L1	2.27131458157852	2.58767912474772	2.51838800934954	2.44692213687401	2.43518607471409	2.49512084709676	2.2588627448403	2.36728449457935	2.37708527174211
ADAM20	0	0.0195365452699454	0	0.0222037999893385	0.015188940220119	0	0.0350597886480254	0.0237529836853571	0.0557448671663596
ADAM23	2.35254488834097	2.27619887185013	2.33041553788564	2.38313311655179	2.44032659315847	2.3825033240928	2.35321397872423	2.46292029083371	2.29125511950954
ADAM22	0.0460964361328414	0.0621626058898763	0.0250614171434036	0.0324773806811453	0.0397914777838046	0.0624805762862945	0.036013726629584	0.020941059539498	0.0329922504736994
ADAM29	0	0	0	0	0.0127648784562441	0.0139805021449796	0	0	0
ADAM28	0.0675990166181642	0	0.0482099557024949	0.0500771242740218	0.0789372440224901	0.0376060188508949	0.0398546880867158	0.121959044043456	0.0425120082842015
LOC728463	0	0	0.104061845558441	0.208498878029383	0.0745766052956349	0.231906822410069	0.0863120057714939	0.222091349956387	0.178426240726053
TMSB15B	3.95461226841145	3.57491368351061	3.59359936164093	3.88596735858291	3.88741249313201	3.84490443783715	3.85377641773157	4.01535938988584	3.57290921328543
TMSB15A	0.73318472024193	0.362641192455855	0.585377800470477	0.722632088259038	0.529763691673177	0.47396474749195	0.444600539360736	0.50340712240264	0.52648007559869
MMEL1	0.105675959309161	0.0556830228146466	0.0805536760061272	0.123705847771967	0.0716433088942009	0.0934819634459202	0.033746270968965	0.0675204063151792	0.0711261894506247
TTF2	2.44698390959075	2.37509083543844	2.43833180571641	2.46776989225105	2.47816925486309	2.41387345417549	2.45930309809	2.47370344221571	2.42177773500562
TTF1	2.67530519366523	2.54664375650214	2.69420384252092	2.63384012213287	2.55458618250038	2.66248464697514	2.51537805336317	2.59893182999868	2.65098152404059
KRTAP8-1	0	0	0	0	0	0	0	0	0
CBR4	3.48285868432294	3.2499584129016	3.23284627917434	3.43901758353982	3.28330571141922	3.29204077397238	3.37261685583324	3.40573300722022	3.44301721203741
CBR1	6.63241406902205	6.51475602501601	6.57791034236053	6.6014079995754	6.64485732752902	6.65737899265517	6.57865891172784	6.5343819463713	6.4583468896251
CBR3	0.842645836320716	0.969738774312344	0.572446856145473	0.862166389773513	0.88780428143606	0.949895011522075	0.922634177683332	0.874688967259459	0.759069786912059
MTRNR2L10	0.160978260435193	0.307658957879185	0.333593956517916	0.0546798441988664	0.367330435939047	0.366060449612941	0.31622823327113	0.114622893635255	0.607206480958668
ANXA1	9.19869678005027	9.03376132110495	9.09201494791265	9.19064496473132	9.13844645905223	9.04059369082188	9.14262294599601	9.21390178035547	9.13602980018854
ANXA3	8.06374677953804	7.95311746855781	7.99002317664492	8.04979921360325	8.04703592217035	7.91295596628185	7.95324387710156	8.07120813811251	8.03479493521842
ANXA2	9.69154173968569	9.76151699790339	9.88864580159759	9.72198343296384	9.9037301495733	9.78625047603886	9.88484563007126	9.758648971073	9.78296669435302
ANXA5	7.89725408770187	7.81356070624483	7.80516812192772	7.94459260653198	7.93671648785791	7.81631951383601	7.8727236895626	7.91014270758065	7.90740324708505
ANXA4	6.021954968988	5.95396910194585	5.95902259416264	6.03851517148348	5.97626129905272	6.00582508512566	6.12269757970383	6.05806618971687	5.99280716401403
ANXA7	5.97088251426114	5.8880369670329	5.93065000957155	5.9529374855717	5.99184889011925	5.87358006272571	5.96430666184065	5.99724726986042	5.97040020437799
ANXA6	2.34431156787515	2.24468858713974	2.42583440651296	2.32696440011003	2.44098369076247	2.11998931087679	2.26404786628327	2.10540781469037	2.08297689924478
ANXA9	2.22521021160706	2.274991943223	2.25358745157792	2.18937331580078	2.3129997698414	2.36561325183722	2.26395709742252	2.29667083346405	2.23838345955345
ANXA8	0	0	0	0	0.010406167920309	0	0	0	0
MEST	3.53813796972907	3.38760752341127	3.63371503479021	3.67858788453418	3.64087267720577	3.41784895487948	3.54527100125297	3.59255592683664	3.51213981068173
POU5F1	0.0123789868452796	0.0212995459226061	0.00390874347986646	0.020199334562357	0.0329357414261123	0.0181368065318363	0.0128478094667155	0.0429005041860465	0.0171209904781532
SASS6	1.55361610335689	1.35224964885226	1.54280425546122	1.62714768038699	1.7013598643499	1.57001692439349	1.59778093413545	1.50161492599644	1.59587901322461
POU5F2	0	0	0	0	0	0	0	0	0
LOC253573	0.0274652355238358	0	0	0	0	0.0202111983796897	0	0.0288457626697675	0
HTN3	0	0	0	0	0	0	0	0	0
HEPACAM	0	0	0.0335168298352224	0	0.0473187388665304	0.0131168146587394	0.0139082057822014	0.0372400438655395	0.0148444472880141
M6PR	5.43873514679632	5.40509722092852	5.42360251652152	5.49113707321117	5.42506080689757	5.34681890162515	5.37213202661534	5.42308886489143	5.3573193577071
SSX6	0	0	0	0	0	0	0	0.051081250652303	0
SSX7	0	0	0	0	0	0	0	0	0
SSX4	0	0	0	0	0	0	0	0	0
SSX5	0	0	0	0	0	0	0	0	0
SSX2	0	0	0	0	0	0	0	0	0
SSX3	0	0	0	0	0	0	0	0	0
USH2A	0	0	0	0.00309168209139917	0	0.00231229669847831	0	0	0
SSX1	0	0	0.0471879174897729	0	0	0	0	0.0524024237141141	0
SSX8	0	0	0	0	0	0	0	0	0
CYP4Z2P	0	0	0.0228638961774941	0	0	0	0	0	0
MDS2	0	0	0	0	0	0	0	0	0
CPT2	3.49919782880264	3.49165131451572	3.55233616823746	3.55614512394265	3.50742477815967	3.55424702228868	3.52213673666292	3.36705094745792	3.45651387898467
PYGB	6.6449834050903	6.71950089641853	6.63340060233939	6.50182477908156	6.61562204587451	6.69798596149523	6.58145804290127	6.62418359010872	6.60565114015493
PYGL	6.96190850032727	6.86890919093077	6.94607608506355	6.97284238886484	6.974430546638	6.93357263178883	6.95367587858197	6.96219346803812	6.93371449479957
PYGM	0.118212103158778	0.0740051804461304	0.0490226768357522	0.193713067989721	0.069058646191637	0.0382423407546445	0.0537889169255853	0.10689273853279	0.0289635196084281
PFAS	1.74100367222425	1.859810674555	1.83532254893447	1.69039605221547	1.74829152033421	1.81773761036977	1.80201242090016	1.70648610324836	1.87537179122607
TGIF2-C20ORF24	0	0	0	0	0	0	0	0	0
BAMBI	2.33414387539651	2.39544740943151	2.48321065126663	2.59060423664534	2.39253795611664	2.25546841916164	2.41209151092075	2.219181287549	2.49472015507298
PMS1	2.77618046210723	2.65475572704185	2.74737061329328	2.83280919096567	2.78130481503654	2.70225001728737	2.80496055905548	2.81599967913044	2.89033169779851
PMS2	3.12341681267659	3.05341028129933	3.00657252208472	3.08176579657951	3.13307159347121	3.07981987629698	3.11517979067234	3.14747006587755	3.09810898870862
ATXN7L3B	5.08916688862618	5.04064269626757	5.09772748630544	5.18117803416625	5.13506391466338	5.10313485698528	5.08973233921782	5.14476909355651	5.12416384408283
MST1R	2.51010847110939	2.49863005269193	2.56040198282162	2.40657168820248	2.55748234081859	2.61120159388667	2.49635164872833	2.45888313859055	2.45221411010052
HUNK	0.0171318729921327	0.0147964505901453	0.0401299915867983	0.0416887264466801	0.0454580146876935	0.0250812577749979	0.039700317260341	0.0269108639215133	0.0213291204364366
GRIP1	2.26063415945481	2.41905426599895	2.30321387434921	2.43261944347031	2.29137328238802	2.31615278164167	2.20704959525815	2.33589939484564	2.27510216270614
GRIP2	0.0700766904916878	0.150257926050957	0.129638057586845	0.0613378954016384	0.0881179240784824	0.150044260421862	0.0961105097123863	0.16611365964996	0.0774641768191261
SLC19A2	2.1042424768642	1.88792423098211	2.04544604111421	2.10397065173094	2.06270006729123	2.06007949782193	2.0214987377827	2.19596705744211	2.01623405864996
SLC19A3	0.1445489582665	0.0849215684589335	0.248547791377618	0.229500461901422	0.119407484411914	0.152814393205482	0.113761167479961	0.183128375174152	0.146737201219507
SLC19A1	2.24384510095621	2.44494611374277	2.3280532055268	2.13919755080646	2.46408246613786	2.47706216541576	2.28764533656459	2.23009268080378	2.40766653481728
MIS12	3.07468814145346	2.90376755522337	2.95352147423441	3.09866827419835	3.06569542638047	3.0329776769858	3.06344786489247	3.09153846886008	3.02750549309974
SPTB	0.561141964361697	0.586764925563414	0.52307714257752	0.401503605516711	0.459832061092546	0.531647283246949	0.475055001341607	0.554196488033914	0.57233365210795
MED12L	0.0836160972798015	0.0724415165753748	0.0457292638306657	0.0475019284993792	0.0683830182596378	0.0661632227448123	0.0836947706856425	0.0938018621811361	0.0843734247043243
NXF4	0	0	0	0	0	0	0	0	0
NXF5	0	0	0	0	0	0	0	0	0
NXF1	3.98336912909268	3.94332084207916	3.96318783449824	4.00890087070222	3.93287482558406	4.03599257494176	4.01602919298299	3.92650310885916	3.90049256565108
NXF2	0	0	0	0	0	0	0	0	0
PHTF2	2.89973227296378	2.73011149155932	2.79490019179802	2.96064453902026	2.83599731153062	2.78823376496058	2.8255631412485	2.95920101185188	2.8625296507137
FAF1	3.89232485184198	3.85348178019691	3.88499656041455	3.88724902562859	3.82452597849776	3.77455891093091	3.91067153366102	3.9270904781509	3.87890251867544
PGM5	0	0.0643515230893336	0.0873325685901487	0.01859519841942	0.0867404388469948	0.0277194864057297	0.0293829907931384	0.0198943383698723	0.0313496734864759
FAF2	4.75784301155461	4.66766123195515	4.77265213311906	4.77931919002797	4.735666606278	4.79768156279444	4.78926204783792	4.79024275773551	4.75715820167136
